open,high,low,close,volume,daily_return,FEAT_DebtEquity_quarterly,FEAT_PE_quarterly,FEAT_EVEBITDA_quarterly,FEAT_ROE_quarterly,price_mom_5d,price_mom_10d,price_mom_20d,vol_w_mom_5d,vol_w_mom_10d,vol_w_mom_20d,volatility_10d,skewness_20d,rsi_14d,zscore_mom_10d_60w,FUT_RET_10D
10.72,10.72,10.72,10.72,2,0.0,,,,,-13.757039420756223,-13.757039420756223,-9.840201850294362,-13.757039420756223,-13.757039420756223,-13.757039420756223,0.043503578430313154,-3.6522781212548807,26.01677976208937,-2.2687208155640395,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,-13.757039420756223,-13.757039420756223,-9.840201850294362,-13.757039420756223,-13.757039420756223,-13.757039420756223,0.043503578430313154,-3.6522781212548807,26.01677976208937,-2.1428915824475383,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,-13.757039420756223,-9.840201850294362,0.0,-13.757039420756223,-13.757039420756223,0.043503578430313154,-3.6522781212548807,26.01677976208937,-2.0275292519743635,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,-13.757039420756223,-9.840201850294362,0.0,-13.757039420756223,-13.757039420756223,0.043503578430313154,-3.6522781212548807,26.01677976208937,-1.9277664161255321,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,-13.757039420756223,-9.840201850294362,0.0,-13.757039420756223,-13.757039420756223,0.043503578430313154,-3.6522781212548807,26.01677976208937,-1.8381929082203599,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,-13.757039420756223,-9.840201850294362,0.0,-13.757039420756223,-13.757039420756223,0.043503578430313154,-3.6522781212548807,26.01677976208937,-1.789737253909134,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,-13.757039420756223,-9.840201850294362,0.0,-13.757039420756223,-13.757039420756223,0.043503578430313154,-3.6522781212548807,26.01677976208937,-1.7110163110595806,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,-9.840201850294362,0.0,0.0,-13.757039420756223,0.0,-3.6522781212548807,26.01677976208937,0.15502714585074187,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,-9.840201850294362,0.0,0.0,-13.757039420756223,0.0,-3.6522781212548807,26.01677976208937,0.16260347527475538,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,-13.757039420756223,0.0,0.0,-13.757039420756223,0.0,-4.472135954999581,26.01677976208937,0.17549698742058195,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,-13.757039420756223,0.0,0.0,-13.757039420756223,0.0,-4.472135954999581,26.01677976208937,0.1501853704936818,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,-13.757039420756223,0.0,0.0,-13.757039420756223,0.0,-4.472135954999581,26.016779762089385,0.1657058852749186,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,-13.757039420756223,0.0,0.0,-13.757039420756223,0.0,-4.472135954999581,26.016779762089385,0.1815425254074035,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,-13.757039420756223,0.0,0.0,-13.757039420756223,0.0,-4.472135954999581,26.01677976208937,0.17098924247909528,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,-13.757039420756223,0.0,0.0,-13.757039420756223,0.0,-4.472135954999581,26.01677976208937,0.14378390806737426,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,-13.757039420756223,0.0,0.0,-13.757039420756223,0.0,-4.472135954999581,26.01677976208937,0.11865206033217146,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,-13.757039420756223,0.0,0.0,-13.757039420756223,0.0,-4.472135954999581,26.01677976208937,0.11007179614925618,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01677976208937,0.12664937170774965,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01677976208937,0.14358420267211214,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01677976208937,0.13656558646608752,0.0
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01677976208937,0.156439237662479,9.23507462686568
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01677976208937,0.15091989783141418,9.23507462686568
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01677976208937,0.14540432298854797,19.3097014925373
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01677976208937,0.17112013112767374,19.3097014925373
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01677976208937,0.19813562275407995,24.347014925373124
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01677976208937,0.22337064493599948,24.347014925373124
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.016779762089357,0.20208961523497476,24.347014925373124
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.016779762089357,0.1804148103620888,13.432835820895516
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.016779762089357,0.1804148103620888,13.432835820895516
10.72,10.72,10.72,10.72,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.016779762089357,0.1804148103620888,13.432835820895516
11.71,11.71,11.71,11.71,100,0.0923507462686568,,,,,9.23507462686568,9.23507462686568,9.23507462686568,9.23507462686568,9.23507462686568,9.23507462686568,0.029203870182525182,4.47213595499958,85.31719489708222,1.6706766684649714,3.8428693424423566
11.71,11.71,11.71,11.71,0,0.0,,,,,9.23507462686568,9.23507462686568,9.23507462686568,9.23507462686568,9.23507462686568,9.23507462686568,0.029203870182525182,4.47213595499958,85.31719489708222,1.608551259406286,3.8428693424423566
12.79,12.79,12.79,12.79,2000,0.09222886421861642,,,,,19.3097014925373,19.3097014925373,19.3097014925373,193.6928030640985,193.6928030640985,193.6928030640985,0.03891280918879265,2.887941688492137,92.71000593189433,2.93311897481387,-4.925723221266609
12.79,12.79,12.79,12.79,0,0.0,,,,,19.3097014925373,19.3097014925373,19.3097014925373,193.6928030640985,193.6928030640985,193.6928030640985,0.03891280918879265,2.887941688492137,92.71000593189433,2.6983068890896966,-8.444096950742752
13.33,13.33,13.33,13.33,100,0.04222048475371398,,,,,24.347014925373124,24.347014925373124,24.347014925373124,197.9148515394699,197.9148515394699,197.9148515394699,0.03897800625443979,2.492389085726231,94.3574637403102,3.117124303506707,-12.153038259564886
13.33,13.33,13.33,13.33,0,0.0,,,,,13.834329632792475,24.347014925373124,24.347014925373124,188.67977691260424,197.9148515394699,197.9148515394699,0.03897800625443979,2.492389085726231,94.3574637403102,2.8447876408326294,-12.153038259564886
13.33,13.33,13.33,13.33,0,0.0,,,,,13.834329632792475,24.347014925373124,24.347014925373124,188.67977691260424,197.9148515394699,197.9148515394699,0.03897800625443979,2.492389085726231,94.3574637403102,2.6638501606185834,-12.153038259564886
12.16,12.16,12.16,12.16,2000,-0.08777194298574642,,,,,-4.925723221266609,13.432835820895516,13.432835820895516,-171.32183749612145,22.370965567977066,22.370965567977066,0.052268988392114385,0.5116529994752836,58.55068469800095,1.4104836634118072,-3.7006578947368363
12.16,12.16,12.16,12.16,0,0.0,,,,,-4.925723221266609,13.432835820895516,13.432835820895516,-171.32183749612145,22.370965567977066,22.370965567977066,0.052268988392114385,0.5116529994752836,58.55068469800095,1.3631515355272616,-3.7006578947368363
12.16,12.16,12.16,12.16,0,0.0,,,,,-8.777194298574642,13.432835820895516,13.432835820895516,-175.54388597149284,22.370965567977066,22.370965567977066,0.052268988392114385,0.5116529994752836,58.55068469800095,1.3184370089520752,-3.7006578947368363
12.16,12.16,12.16,12.16,0,0.0,,,,,-8.777194298574642,3.8428693424423566,13.432835820895516,-175.54388597149284,13.135890941111386,22.370965567977066,0.044440682913574774,0.5116529994752836,58.55068469800095,0.2706425664961582,-3.7006578947368363
12.16,12.16,12.16,12.16,0,0.0,,,,,-8.777194298574642,3.8428693424423566,13.432835820895516,-175.54388597149284,13.135890941111386,22.370965567977066,0.044440682913574774,0.5116529994752836,58.55068469800096,0.2635858410303994,-3.7006578947368363
12.16,12.16,12.16,12.16,0,0.0,,,,,0.0,-4.925723221266609,13.432835820895516,0.0,-171.32183749612145,22.370965567977066,0.03210917102225065,0.5116529994752836,58.55068469800096,-0.6757201641907018,-3.7006578947368363
11.71,11.71,11.71,11.71,5000,-0.03700657894736836,,,,,-3.7006578947368363,-8.444096950742752,9.23507462686568,-185.03289473684183,-356.3547322329633,-162.66192916886476,0.03362272254728936,0.5337474502352527,47.69216165999828,-1.031177866133686,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,-3.7006578947368363,-12.153038259564886,9.23507462686568,-185.03289473684183,-360.5767807083347,-162.66192916886476,0.02889912130017424,0.5337474502352527,47.69216165999828,-1.3833224931840662,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,-3.7006578947368363,-12.153038259564886,9.23507462686568,-185.03289473684183,-360.5767807083347,-162.66192916886476,0.02889912130017424,0.5337474502352527,47.69216165999828,-1.3408530310972828,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,-3.7006578947368363,-12.153038259564886,9.23507462686568,-185.03289473684183,-360.5767807083347,-162.66192916886476,0.02889912130017424,0.5337474502352527,47.69216165999828,-1.30055154245062,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,-3.7006578947368363,-3.7006578947368363,9.23507462686568,-185.03289473684183,-185.03289473684183,-162.66192916886476,0.011702507788452101,0.5337474502352527,47.69216165999828,-0.43034451267630386,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,-3.7006578947368363,9.23507462686568,0.0,-185.03289473684183,-162.66192916886476,0.011702507788452101,0.5337474502352527,47.69216165999828,-0.4234098717534396,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,-3.7006578947368363,9.23507462686568,0.0,-185.03289473684183,-162.66192916886476,0.011702507788452101,0.5337474502352527,47.692161659998284,-0.4094420477689706,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,-3.7006578947368363,0.0,0.0,-185.03289473684183,-171.89700379573043,0.011702507788452101,0.18850585477182083,47.692161659998284,-0.3955516739499174,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,-3.7006578947368363,0.0,0.0,-185.03289473684183,-171.89700379573043,0.011702507788452101,0.18850585477182083,47.692161659998284,-0.38173056529695165,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,-3.7006578947368363,-8.444096950742752,0.0,-185.03289473684183,-356.3547322329633,0.011702507788452101,-2.33559968049218,47.69216165999828,-0.36797064427714005,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-8.444096950742752,0.0,0.0,-356.3547322329633,0.0,-2.33559968049218,47.69216165999828,0.017075882463219318,9.222886421861642
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-12.153038259564886,0.0,0.0,-360.5767807083347,0.0,-3.633396064819126,47.69216165999828,0.024857510672905203,9.222886421861642
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-12.153038259564886,0.0,0.0,-360.5767807083347,0.0,-3.633396064819126,47.69216165999828,0.03267237641772377,9.222886421861642
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-12.153038259564886,0.0,0.0,-360.5767807083347,0.0,-3.633396064819126,47.69216165999828,0.04052223629401389,9.222886421861642
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-3.7006578947368363,0.0,0.0,-185.03289473684183,0.0,-4.4721359549996444,47.69216165999828,0.023859801071627364,9.222886421861642
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-3.7006578947368363,0.0,0.0,-185.03289473684183,0.0,-4.4721359549996444,47.69216165999828,0.006923734163763954,9.222886421861642
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-3.7006578947368363,0.0,0.0,-185.03289473684183,0.0,-4.4721359549996444,47.69216165999828,-0.017351387854678216,9.222886421861642
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-3.7006578947368363,0.0,0.0,-185.03289473684183,0.0,-4.4721359549996444,47.69216165999828,-0.04256413811188249,9.222886421861642
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-3.7006578947368363,0.0,0.0,-185.03289473684183,0.0,-4.4721359549996444,47.69216165999828,-0.06884935695243283,9.222886421861642
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-3.7006578947368363,0.0,0.0,-185.03289473684183,0.0,-4.4721359549996444,47.69216165999827,-0.09636708105270496,9.222886421861642
12.79,12.79,12.79,12.79,3000,0.09222886421861642,,,,,9.222886421861642,9.222886421861642,9.222886421861642,276.68659265584927,276.68659265584927,276.68659265584927,0.029165327694123375,4.4721359549995805,82.32540486083742,0.9201221708106163,0.0
12.79,12.79,12.79,12.79,0,0.0,,,,,9.222886421861642,9.222886421861642,9.222886421861642,276.68659265584927,276.68659265584927,276.68659265584927,0.029165327694123375,4.4721359549995805,82.32540486083742,0.8932168016418537,-8.444096950742752
12.79,12.79,12.79,12.79,0,0.0,,,,,9.222886421861642,9.222886421861642,9.222886421861642,276.68659265584927,276.68659265584927,276.68659265584927,0.029165327694123375,4.4721359549995805,82.32540486083742,0.8674411423524055,-8.444096950742752
12.79,12.79,12.79,12.79,0,0.0,,,,,9.222886421861642,9.222886421861642,9.222886421861642,276.68659265584927,276.68659265584927,276.68659265584927,0.029165327694123375,4.4721359549995805,82.32540486083742,0.8428251999525502,-8.444096950742752
12.79,12.79,12.79,12.79,0,0.0,,,,,9.222886421861642,9.222886421861642,9.222886421861642,276.68659265584927,276.68659265584927,276.68659265584927,0.029165327694123375,4.4721359549995805,82.32540486083742,0.8197088908025849,-8.444096950742752
12.79,12.79,12.79,12.79,0,0.0,,,,,0.0,9.222886421861642,9.222886421861642,0.0,276.68659265584927,276.68659265584927,0.029165327694123375,4.4721359549995805,82.32540486083742,0.7971310236886469,-8.444096950742752
12.79,12.79,12.79,12.79,0,0.0,,,,,0.0,9.222886421861642,9.222886421861642,0.0,276.68659265584927,276.68659265584927,0.029165327694123375,4.4721359549995805,82.32540486083742,0.7750541414230093,-8.444096950742752
12.79,12.79,12.79,12.79,0,0.0,,,,,0.0,9.222886421861642,9.222886421861642,0.0,276.68659265584927,276.68659265584927,0.029165327694123375,4.4721359549995805,82.32540486083742,0.7534434391662285,-8.444096950742752
12.79,12.79,12.79,12.79,0,0.0,,,,,0.0,9.222886421861642,9.222886421861642,0.0,276.68659265584927,276.68659265584927,0.029165327694123375,4.4721359549995805,82.32540486083742,0.7322664783834741,-8.444096950742752
12.79,12.79,12.79,12.79,0,0.0,,,,,0.0,9.222886421861642,9.222886421861642,0.0,276.68659265584927,276.68659265584927,0.029165327694123375,4.4721359549995805,82.32540486083742,0.7114929334797244,-8.444096950742752
12.79,12.79,12.79,12.79,0,0.0,,,,,0.0,0.0,9.222886421861642,0.0,0.0,276.68659265584927,0.0,4.4721359549995805,82.32540486083742,-0.3973858298156606,-8.444096950742752
11.71,11.71,11.71,11.71,100,-0.08444096950742752,,,,,-8.444096950742752,-8.444096950742752,0.0,-8.444096950742752,-8.444096950742752,268.24249570510653,0.026702579147629763,0.40674986927278134,32.981736894181324,-1.3746627531786362,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,-8.444096950742752,-8.444096950742752,0.0,-8.444096950742752,-8.444096950742752,268.24249570510653,0.026702579147629763,0.40674986927278134,32.98173689418131,-1.3384861796568162,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,-8.444096950742752,-8.444096950742752,0.0,-8.444096950742752,-8.444096950742752,268.24249570510653,0.026702579147629763,0.40674986927278134,32.98173689418131,-1.303943878778016,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,-8.444096950742752,-8.444096950742752,0.0,-8.444096950742752,-8.444096950742752,268.24249570510653,0.026702579147629763,0.40674986927278134,32.981736894181324,-1.270897923353238,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,-8.444096950742752,-8.444096950742752,0.0,-8.444096950742752,-8.444096950742752,268.24249570510653,0.026702579147629763,0.40674986927278134,32.981736894181324,-1.2392259787258544,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,268.24249570510653,0.026702579147629763,0.40674986927278134,32.981736894181324,-1.208819090949464,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,268.24249570510653,0.026702579147629763,0.40674986927278134,32.981736894181324,-1.1795798469366834,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,268.24249570510653,0.026702579147629763,0.40674986927278134,32.981736894181324,-1.1514208347640131,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,268.24249570510653,0.026702579147629763,0.40674986927278134,32.981736894181324,-1.1242633478618347,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,-8.444096950742752,-8.444096950742752,0.0,-8.444096950742752,-8.444096950742752,0.026702579147629763,-4.4721359549995885,32.981736894181324,-1.0980362886551132,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,0.0,-4.4721359549995885,32.981736894181324,-0.20149891308804885,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,0.0,-4.4721359549995885,32.981736894181324,-0.20149891308804885,0.0
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,0.0,-4.4721359549995885,32.981736894181324,-0.20149891308804885,-3.8428693424423677
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,0.0,-4.4721359549995885,32.981736894181324,-0.20149891308804885,-3.8428693424423677
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,0.0,-4.4721359549995885,32.981736894181324,-0.20149891308804885,-3.8428693424423677
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,0.0,-4.4721359549995885,32.981736894181324,-0.20149891308804885,-3.8428693424423677
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,0.0,-4.4721359549995885,32.981736894181324,-0.1860774555393018,-3.8428693424423677
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,0.0,-4.4721359549995885,32.981736894181324,-0.17055341164456336,-3.8428693424423677
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,0.0,-4.4721359549995885,32.981736894181324,-0.1404522130695651,-3.8428693424423677
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,-8.444096950742752,0.0,0.0,-8.444096950742752,0.0,-4.4721359549995885,32.98173689418131,-0.10860182468542601,-3.8428693424423677
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98173689418131,-0.06628836195313127,-3.8428693424423677
11.71,11.71,11.71,11.71,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98173689418131,-0.017893464482990635,-3.8428693424423677
11.26,11.26,11.26,11.26,1000,-0.03842869342442368,,,,,-3.8428693424423677,-3.8428693424423677,-3.8428693424423677,-38.42869342442368,-38.42869342442368,-38.42869342442368,0.012152219872551504,-4.472135954999636,14.496734108644858,-0.5125584313274614,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,-3.8428693424423677,-3.8428693424423677,-3.8428693424423677,-38.42869342442368,-38.42869342442368,-38.42869342442368,0.012152219872551504,-4.472135954999636,14.496734108644858,-0.4868111807535821,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,-3.8428693424423677,-3.8428693424423677,-3.8428693424423677,-38.42869342442368,-38.42869342442368,-38.42869342442368,0.012152219872551504,-4.472135954999636,14.496734108644858,-0.460763836204763,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,-3.8428693424423677,-3.8428693424423677,-3.8428693424423677,-38.42869342442368,-38.42869342442368,-38.42869342442368,0.012152219872551504,-4.472135954999636,14.496734108644858,-0.4342930619458217,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,-3.8428693424423677,-3.8428693424423677,-3.8428693424423677,-38.42869342442368,-38.42869342442368,-38.42869342442368,0.012152219872551504,-4.472135954999636,14.496734108644858,-0.41509928553276115,0.0
11.26,11.26,11.26,11.26,1000,0.0,,,,,0.0,-3.8428693424423677,-3.8428693424423677,0.0,-38.42869342442368,-38.42869342442368,0.012152219872551504,-4.472135954999636,14.496734108644858,-0.3959226926360702,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,-3.8428693424423677,-3.8428693424423677,0.0,-38.42869342442368,-38.42869342442368,0.012152219872551504,-4.472135954999636,14.496734108644858,-0.3995078812267222,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,-3.8428693424423677,-3.8428693424423677,0.0,-38.42869342442368,-38.42869342442368,0.012152219872551504,-4.472135954999636,14.496734108644858,-0.41651391660798637,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,-3.8428693424423677,-3.8428693424423677,0.0,-38.42869342442368,-38.42869342442368,0.012152219872551504,-4.472135954999636,14.496734108644858,-0.4519328735375966,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,-3.8428693424423677,-3.8428693424423677,0.0,-38.42869342442368,-38.42869342442368,0.012152219872551504,-4.472135954999636,14.496734108644858,-0.4900689602931566,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,-3.8428693424423677,0.0,0.0,-38.42869342442368,0.0,-4.472135954999636,14.496734108644858,0.1618589477983858,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,-3.8428693424423677,0.0,0.0,-38.42869342442368,0.0,-4.472135954999636,14.496734108644858,0.15084416460484112,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,-3.8428693424423677,0.0,0.0,-38.42869342442368,0.0,-4.472135954999636,14.496734108644858,0.1398015041898077,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,-3.8428693424423677,0.0,0.0,-38.42869342442368,0.0,-4.472135954999636,14.496734108644858,0.12872636894312695,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,-3.8428693424423677,0.0,0.0,-38.42869342442368,0.0,-4.472135954999636,14.496734108644858,0.11761405761980218,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,-3.8428693424423677,0.0,0.0,-38.42869342442368,0.0,-4.472135954999636,14.496734108644858,0.10645975378308604,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,-3.8428693424423677,0.0,0.0,-38.42869342442368,0.0,-4.472135954999636,14.496734108644858,0.09525851356687834,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,-3.8428693424423677,0.0,0.0,-38.42869342442368,0.0,-4.472135954999636,14.496734108644858,0.09525851356687834,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,-3.8428693424423677,0.0,0.0,-38.42869342442368,0.0,-4.472135954999636,14.496734108644858,0.09525851356687834,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,-3.8428693424423677,0.0,0.0,-38.42869342442368,0.0,-4.472135954999636,14.496734108644858,0.09525851356687834,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.09525851356687834,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.09525851356687834,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.09525851356687834,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.09525851356687834,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.09525851356687834,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.09525851356687834,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.09525851356687834,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.12759184807211052,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.16219649254084792,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.1995409830890502,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.24023762076089675,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.28510634710782595,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.33527743134907706,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.39236449903883974,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.4587733633472108,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.5382945566462184,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.6373519236161707,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.6373519236161707,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.6129299707505073,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.5888428089144159,0.0
11.26,11.26,11.26,11.26,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496734108644858,0.5651067770640398,0.0
